title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Notes on Heartbreak : The must-read book of the year,Annie Lord,400,Orion Publishing Co,2022-06-23,19.14,1.86,4.26,1461,10,26,211,536,678,2395,9781398705487,English,Biography
Letters: Summer 1926,"Boris Pasternak, Marina Tsvetayeva, Rainer Maria Rilke, Susan Sontag",408,"The New York Review of Books, Inc",2001-10-31,23.06,0.44,4.21,285,1,9,51,93,131,51310,9780940322714,English,Biography
Getting Even,Woody Allen,128,Random House USA Inc,1978-09-01,10.58,4.42,3.87,6888,197,422,1564,2574,2131,179071,9780394726403,English,Biography
Running the Books : The Adventures of an Accidental Prison Librarian,Avi Steinberg,416,Random House USA Inc,2011-10-04,17.89,0.11,3.51,4189,141,446,1440,1461,701,561019,9780767931311,English,Biography
Mantel Pieces : Royal Bodies and Other Writing from the London Review of Books,Hilary Mantel,352,HarperCollins Publishers,2021-11-30,11.94,1.56,3.9,908,11,30,222,423,222,67183,9780008430009,English,Biography
Behind the Mask : Winner of the Telegraph Sports Book of the Year,Tyson Fury,320,Cornerstone,2022-02-22,11.39,0.11,4.07,3646,27,150,743,1330,1396,26686,9781787465060,English,Biography
A Book of Simple Living : Brief Notes from the Hills,Ruskin Bond,160,Speaking Tiger Publishing Private Limited,2015-03-01,11.49,1.91,4.53,1639,8,23,115,440,1053,10049,9789385288258,English,Biography
Autobiography of St. Teresa of Avila,"Teresa Of Avila, E Allison Peers",352,Dover Publications Inc.,2010-07-21,17.64,0.36,4.14,2390,38,120,425,699,1108,82459,9780486475981,English,Biography
"Books That Saved My Life : Reading for Wisdom, Solace and Pleasure",Michael McGirr,288,Text Publishing,2019-03-28,18.00,0.50,3.88,148,5,9,30,59,45,120625,9781925773149,English,Biography
Little Book of Louis Vuitton : The Story of the Iconic Fashion House,Karen Homer,160,Welbeck Publishing Group,2021-09-07,16.98,1.52,4.09,93,0,2,17,45,29,10036,9781787397415,English,Biography
The Little Book of Bob : Everyday wisdom from Street Cat Bob,James Bowen,176,Hodder & Stoughton,2020-03-05,7.49,4.01,4.09,757,5,38,161,230,323,200985,9781473688537,English,Biography
A Book Of Silence,"Granta, Sara Maitland",320,Granta Books,2009-08-03,10.88,1.62,3.77,1260,39,98,334,434,355,28297,9781847081513,English,Biography
LEGO (R) Note Brick (Blue-Green),LEGO (R),224,CHRONICLE BOOKS,2020-05-05,13.59,1.41,3.5,2,0,1,0,0,1,45420,9781452179698,English,Biography
Madame de Pompadour,"Nancy Mitford, Amanda Foreman",296,"The New York Review of Books, Inc",2001-03-31,19.84,0.66,3.86,1834,24,99,464,766,481,301320,9780940322653,English,Biography
Wild : From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,336,Random House USA Inc,2012-03-20,34.67,1.33,4.04,726110,14147,34112,132810,272775,272266,73997,9780307592736,English,Biography
Beyond Storms and Stars - A Memoir,Noeleen Heyzer,240,Penguin Random House Sea,2021-07-13,21.56,5.44,4.08,12,0,0,5,1,6,336004,9789814954242,English,Biography
The Mammoth Book of the Rolling Stones : An anthology of the best writing about the greatest rock 'n' roll band in the world,Sean Egan,544,"Little, Brown Book Group",2013-06-20,9.68,0.62,3.69,42,0,3,13,20,6,574540,9781780336466,English,Biography
Memories : From Moscow to the Black Sea,"Teffi, Robert Chandler, Anne Marie Jackson, Irina Steinberg, Edythe Haber",296,"The New York Review of Books, Inc",2016-05-03,18.58,0.92,4.1,746,8,22,140,296,280,239142,9781590179512,English,Biography
How Did You Get This Number,Sloane Crosley,240,Granta Books,2010-07-08,9.77,8.08,3.53,12750,479,1557,4096,4025,2593,178448,9781846272257,English,Biography
Hasidic Tales of the Holocaust,Yaffa Eliach,304,Random House USA Inc,1998-09-26,17.35,1.65,4.32,292,4,8,33,94,153,169765,9780679720430,English,Biography
Hip Hop Family Tree Book 2,Ed Piskor,114,Fantagraphics,2014-09-15,29.70,0.30,4.28,832,1,12,115,326,378,214665,9781606997567,English,Biography
India: A Wounded Civilization,V. S. Naipaul,176,Pan Macmillan,2010-09-03,10.22,2.18,3.71,1582,45,138,436,576,387,269657,9780330522717,English,Biography
Bowie's Bookshelf : The Hundred Books That Changed David Bowie's Life,John O'Connell,320,GALLERY BOOKS,2019-11-12,18.41,0.59,3.73,1255,14,74,398,518,251,215208,9781982112547,English,Biography
I Am a Star : Child of the Holocaust,Inge Auerbacher,128,Penguin Random House Children's UK,2006-02-10,7.21,0.79,3.97,1229,25,72,271,409,452,66336,9780140364019,English,Biography
Saint Ignatius and the Company of Jesus,"August Derleth, John Lawn",167,Ignatius Press,1999-06-01,12.97,1.03,3.51,61,6,6,10,29,10,48462,9780898707229,English,Biography
"Simenon : The Man, The Books, The Films",Barry Forshaw,256,Oldcastle Books Ltd,2022-12-01,13.40,2.60,4.25,8,0,0,1,4,3,333532,9780857304162,English,Biography
Benjamin Franklin's Book of Virtues,Benjamin Franklin,32,Applewood Books,2016-09-27,9.20,1.80,4.28,165,1,9,20,48,87,44210,9781429093552,English,Biography
Our Family Christmas Memories: Volume 4 : A Keepsake to Capture Your Christmas Traditions and Memories,Editors of Chartwell Books,192,Book Sales Inc,2022-10-04,14.29,3.21,4,1,0,0,0,1,0,14636,9780785841241,English,Biography
Bad Day at the Vulture Club : Baby Ganesh Agency Book 5,Vaseem Khan,384,Hodder & Stoughton,2020-05-19,11.83,0.67,4.2,1225,2,20,168,574,461,182152,9781473685383,English,Biography
Tree of Dreams : A Spirit Woman's Vision of Transition and Change,Lynn V. Andrews,256,Penguin Putnam Inc,2007-09-01,13.94,1.56,4.33,83,1,1,14,21,46,601794,9781585425785,English,Biography
Billion Dollar Loser: The Epic Rise and Fall of WeWork : A Sunday Times Book of the Year,Reeves Wiedeman,352,Hodder & Stoughton,2020-10-20,19.37,0.13,4.11,10215,50,185,1768,4851,3361,188264,9781529385076,English,Biography
"Four Princes : Henry VIII, Francis I, Charles V, Suleiman the Magnificent and the Obsessions that Forged Modern Europe",John Julius Norwich,320,John Murray Press,2017-07-13,11.65,4.35,3.82,1675,14,83,475,723,380,109805,9781473632981,English,Biography
"On the Edges of History : A Memoir of Law, Books and Politics",Michael Sexton,278,Connor Court Publishing Pty Ltd,2015-08-01,19.02,10.58,4.33,3,0,0,1,0,2,592291,9781925138641,English,Biography
Memoirs Of Montparnasse,John Glassco,296,"The New York Review of Books, Inc",2007-05-29,16.36,4.64,3.85,505,8,26,133,204,134,287024,9781590171844,English,Biography
No Future Without Forgiveness,Desmond Tutu,304,Transworld Publishers Ltd,2000-11-01,18.15,0.35,4.21,2360,21,79,344,862,1054,361428,9780385496902,English,Biography
The Black Book of the American Left : The Collected Conservative Writings of David Horowitz,David Horowitz,416,"Encounter Books,USA",2016-05-19,22.49,0.51,4.2,153,2,6,20,57,68,553720,9781594038693,English,Biography
Books and Islands in Ojibwe Country : Traveling Through the Land of My Ancestors,Louise Erdrich,160,Harper Perennial,2014-03-11,13.15,2.85,4.13,1242,9,43,211,491,488,489639,9780062309969,English,Biography
An Area of Darkness : His Discovery of India,V. S. Naipaul,304,Pan Macmillan,2010-09-03,11.56,0.94,3.68,2124,64,201,579,789,491,158048,9780330522830,English,Biography
Pep Guardiola : Another Way of Winning: The Biography,Guillem Balague,496,Orion Publishing Co,2019-06-25,14.90,1.10,4.07,2473,25,84,485,980,899,13052,9781474610537,English,Biography
Guarded by Dragons : Encounters with Rare Books and Rare People,Rick Gekoski,256,"Little, Brown Book Group",2022-06-28,17.76,12.74,3.69,65,0,3,26,24,12,44790,9781472133854,English,Biography
Bright Ideas Superbright Journal,Chronicle Books,288,Chronicle Books,2017-02-21,13.06,0.44,5,1,0,0,0,0,1,556459,9781452156002,English,Biography
That Bird Has My Wings : The Autobiography of an Innocent Man on Death Row,Jarvis Jay Masters,304,HarperCollins Publishers Inc,2010-10-05,16.75,6.55,4.26,1468,9,27,207,550,675,64865,9780061730481,English,Biography
Book of Royal Useless Information,"Noel Botham, Bruce Montague",352,John Blake Publishing Ltd,2015-04-01,9.48,2.02,3.35,57,2,8,23,16,8,33119,9781784180225,English,Biography
The End of Your Life Book Club,Will Schwalbe,352,Random House USA Inc,2013-06-04,15.75,2.25,3.8,53176,1643,3926,12749,19791,15067,353476,9780307739780,English,Biography
The Reading Cure : How Books Restored My Appetite,Laura Freeman,272,Orion Publishing Co,2019-02-21,7.08,4.42,4.04,505,2,26,105,187,185,409012,9781474604659,English,Biography
This Cold Heaven : Seven Seasons in Greenland,Gretel Ehrlich,400,Random House USA Inc,2003-01-07,19.08,0.92,3.96,885,23,55,173,321,313,259874,9780679758525,English,Biography
"Old Books, Rare Friends : Two Literary Sleuths and Their Shared Passion","Madeline B. Stern, Leona Rostenberg",292,Bantam Doubleday Dell Publishing Group Inc,1998-07-01,19.82,0.18,3.87,410,9,19,104,163,115,1169603,9780385485159,English,Biography
"The Creative Gene : How books, movies, and music inspired the creator of Death Stranding and Metal Gear Solid","Hideo Kojima, Nathan Collins",256,"Viz Media, Subs. of Shogakukan Inc",2022-02-03,22.66,0.84,3.88,720,10,32,193,287,198,22762,9781974725915,English,Biography
A Book of Dreams - The Book That Inspired Kate Bush's Hit Song 'Cloudbusting',Peter Reich,224,John Blake Publishing Ltd,2019-06-01,10.48,5.52,3.85,484,7,32,138,158,149,30170,9781786069627,English,Biography
The Prime Ministers : Winner of the PARLIAMENTARY BOOK AWARDS 2020,Iain Dale,560,Hodder & Stoughton,2022-02-08,28.50,9.00,3.95,308,1,10,72,146,79,178394,9781529312140,English,Biography
The Book of Margery Kempe: Annotated Edition,Barry A Windeatt,492,Boydell & Brewer Ltd,2006-01-26,30.61,1.88,3.26,3710,303,611,1233,929,634,406971,9781843840107,English,Biography
How I Learned to Understand the World : BBC RADIO 4 BOOK OF THE WEEK,"Hans Rosling, Dr Anna Paterson",256,Hodder & Stoughton,2021-11-11,9.83,3.67,4.14,7,0,1,1,1,4,190117,9781529375039,English,Biography
Botanicals Notebook Collection,Rifle Paper Co.,64,Chronicle Books,2011-09-01,13.18,0.82,4.67,12,0,0,1,2,9,28210,9781452101859,English,Biography
Shirley Jerry Best Seat In The House Drumming In The 70s Bam Bk,"Jerry Shirley, Tim Cohan",321,Rebeats Publications,2022-02-10,23.59,1.11,4.12,67,0,1,12,32,22,441943,9781888408133,English,Biography
No Ordinary Men,Fritz Stern,160,"The New York Review of Books, Inc",2013-09-25,20.37,0.13,4.03,173,1,4,43,66,59,344650,9781590176818,English,Biography
Revolution from Within : A Book of Self-Esteem,Gloria Steinem,384,"Little, Brown & Company",2021-01-14,15.74,2.76,4.13,2435,30,86,419,905,995,61823,9780316706360,English,Biography
Shades of Magic: The Steel Prince: Night of Knives,"V E Schwab, Andrea Olimpieri",112,Titan Books Ltd,2019-10-15,16.34,1.16,3.91,2409,6,75,619,1149,560,136549,9781782762119,English,Biography
The Book Of My Life,Girolamo Cardano,320,"The New York Review of Books, Inc",2002-10-31,17.32,4.68,3.66,94,4,6,27,38,19,454988,9781590170168,English,Biography
New Erotica for Feminists : The must-have book for every hot and bothered feminist out there,"Caitlin Kunkel, Brooke Preston, Fiona Taylor, Carrie Wittmer",128,Hodder & Stoughton,2018-11-15,10.10,3.40,3.98,2315,49,114,495,829,828,93382,9781473691162,English,Biography
The Amateurs : The Story of Four Young Men and Their Quest for an Olympic Gold Medal,David Halberstam,224,Random House USA Inc,1996-05-07,14.23,3.27,3.99,1296,10,71,260,530,425,238211,9780449910030,English,Biography
"Penalty Strike : The Memoirs of a Red Army Penal Company Commander, 1943-45",Alexander V. Pyl'cyn,224,Stackpole Books,2009-06-30,20.36,4.14,3.89,126,4,7,27,49,39,467831,9780811735995,English,Biography
Book Club Journal,Sanne Vliegenthart,256,Octopus Publishing Group,2021-05-06,20.65,2.85,5,8,0,0,0,0,8,32263,9781784727499,English,Biography
The Mammoth Book of New CSI : Forensic science in over thirty real-life crime scene investigations,Nigel Cawthorne,464,"Little, Brown Book Group",2012-05-24,12.48,1.52,3.68,123,2,8,44,42,27,19717,9781780330020,English,Biography
12 Books That Changed The World : How words and wisdom have shaped our lives,Melvyn Bragg,384,Hodder & Stoughton,2007-02-08,13.92,2.08,3.53,300,5,27,115,110,43,184122,9780340839829,English,Biography
"The Cut Out Girl : A Story of War and Family, Lost and Found: The Costa Book of the Year 2018",Bart van Es,288,Penguin Books Ltd,2019-01-10,11.76,0.74,4.07,4817,48,180,876,1977,1736,10977,9780241978726,English,Biography
Twilight Over Burma : My Life as a Shan Princess,Inge Sargent,256,University of Hawai'i Press,1994-09-01,20.02,0.98,3.82,631,9,34,182,243,163,240849,9780824816285,English,Biography
Bruce Montgomery/Edmund Crispin: A Life in Music and Books,David Whittle,328,Taylor & Francis Ltd,2007-05-28,137.69,6.81,4,2,0,0,1,0,1,1426022,9780754634430,English,Biography
Unpacking My Library : Artists and Their Books,"Jo Steffens, Matthias Neumann, Marcel Proust",184,Yale University Press,2017-11-07,17.36,4.64,3.72,53,1,3,17,21,11,717996,9780300216981,English,Biography
Heart: A History : Shortlisted for the Wellcome Book Prize 2019,Sandeep Jauhar,288,Oneworld Publications,2019-06-06,11.28,1.22,4.05,2643,11,69,504,1239,820,273133,9781786075734,English,Biography
"The Book of Difficult Fruit : Arguments for the Tart, Tender, and Unruly (with Recipes)",Kate Lebo,416,"Farrar, Straus and Giroux",2021-04-06,23.97,7.53,3.74,818,14,70,241,284,209,650748,9780374110321,English,Biography
"Letters on Familiar Matters (Rerum Familiarium Libri), Vol. 3, Books XVII-XXIV","Francesco Petrarch, Aldo S Bernardo",376,Italica Press,2009-08-25,31.69,7.11,3.9,10,0,1,3,2,4,1073497,9781599100029,English,Biography
"Heads in Beds : A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality",Jacob Tomsky,368,Penguin Putnam Inc,2016-07-26,9.39,0.61,3.57,21586,684,2142,7098,7572,4090,572055,9781101973745,English,Biography
Beethoven : The Man and the Artist,"Ludwig Van Beethoven, H. E. Krehbiel, Friedrich Kerst",110,Dover Publications Inc.,2011-02-17,7.98,1.02,3.68,108,4,11,28,38,27,540781,9780486212616,English,Biography
The Harriman Book of Investing Rules : Collected Wisdom from the World's Top 150 Investors,"Philip Jenks, Stephen Eckett",502,Harriman House Publishing,2007-01-12,27.19,19.41,2.89,9,1,3,2,2,1,882252,9781905641222,English,Biography
Sixties : BIG IDEAS//Small Books,Jenny Diski,162,St. Martins Press-3PL,2009-09-01,16.98,3.22,3.37,282,8,37,111,95,31,719305,9780312427214,English,Biography
"The Book of the Shepherd : The Story of One Simple Prayer, and How It Changed the World",Joann Davis,224,HarperCollins Publishers Inc,2011-03-15,14.55,0.45,3.66,169,9,14,48,53,45,887454,9780061732409,English,Biography
Son of Harpo Speaks!,Bill Marx,324,Hal Leonard Corporation,2011-11-01,18.44,1.46,3.91,93,0,7,25,30,31,845799,9781557837905,English,Biography
Tamara Tracz - Three Books,"Tamara Tracz, Herman Lelie",216,Anomie Publishing,2015-06-19,19.73,2.27,4,1,0,0,0,1,0,2700931,9781910221044,English,Biography
The Yellow House : WINNER OF THE NATIONAL BOOK AWARD FOR NONFICTION,Sarah M. Broom,384,"Little, Brown Book Group",2021-04-08,12.12,0.38,3.91,22015,278,1123,5141,9303,6170,361636,9781472155597,English,Biography
"Hunt A Killer: The Detective's Puzzle Book : True-Crime Inspired Ciphers, Codes, and Brain Games",Hunt A Killer,136,Ulysses Press,2022-06-28,12.05,3.45,4,4,0,1,0,1,2,945326,9781646043996,English,Biography
The Assault On Intelligence,Michael V. Hayden,304,Penguin Putnam Inc,2020-01-06,16.46,2.04,4.03,1409,18,53,271,589,478,1004735,9780525558606,English,Biography
Vulgar Favours : The book behind the Emmy Award winning 'American Crime Story' about the man who murdered Gianni Versace,Maureen Orth,560,Ebury Publishing,2017-10-03,20.30,0.70,3.68,2632,59,220,809,960,584,302574,9781785943102,English,Biography
It's Always Summer Somewhere : A Matter of Life and Cricket - A BBC RADIO 4 BOOK OF THE WEEK & SUNDAY TIMES BESTSELLE,Felix White,384,Octopus Publishing Group,2021-08-05,23.24,1.26,4.61,540,1,3,30,138,368,265012,9781788402422,English,Biography
Conquistador Voices (vol II) : The Spanish Conquest of the Americas as Recounted Largely by the Participants,Kevin H Siepel,428,Spruce Tree Press,2015-10-12,24.69,4.31,4.5,54,1,0,4,15,34,899450,9780978646639,English,Biography
Criminal Child : Selected Essays,"Jean Genet, Jeffrey Zuckerman",280,"The New York Review of Books, Inc",2020-01-21,12.87,6.13,3.74,212,3,17,67,70,55,561831,9781681373614,English,Biography
A Writer's People : Ways of Looking and Feeling,V. S. Naipaul,208,Pan Macmillan,2011-06-17,10.93,1.57,3.39,264,9,36,103,76,40,806562,9780330522984,English,Biography
On Her Own Ground,BUNDLES,416,SIMON & SCHUSTER,2002-01-28,17.71,2.29,3.95,4179,221,349,662,1148,1799,584259,9780743431729,English,Biography
A Companion to the Book of Margery Kempe,"Allyson Foster, Barry A Windeatt, Claire Sponsler, Diane Watt, Jacqueline Jenkins, Professor John H Arnold, Kate Parker, Katherine J Lewis",270,Boydell & Brewer Ltd,2010-03-15,25.60,0.39,3.75,16,0,2,3,8,3,848416,9781843842149,English,Biography
A Ladybird Book About Donald Trump,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2019-12-15,9.33,0.67,3.87,321,12,13,79,119,98,38032,9780241422724,English,Biography
The Little Book of BAD MOODS : (A cathartic activity book),"Lotta Sonninen, Piia Aho",112,Bloomsbury Publishing PLC,2018-12-27,7.02,0.98,3.74,65,4,7,16,13,25,291365,9781526609892,English,Biography
The Little Bach Book : An eclectic Omnibus of Notable Details about the Life and Times of the esteemed and highly respected Johann Sebastian Bach,David Gordon,160,Lucky Valley Press,2017-06-14,19.58,3.12,4.6,20,0,0,2,4,14,426295,9780692878415,English,Biography
Lilibet: The Girl Who Would be Queen : A gorgeously illustrated gift book celebrating the life of Her Majesty Queen Elizabeth II,A.N. Wilson,128,Bonnier Books Ltd,2022-05-12,11.81,4.19,3.82,74,0,5,20,32,17,106529,9781786582423,English,Biography
The Little Book of Prayers,Chronicle Books,176,CHRONICLE BOOKS,2018-02-13,15.81,5.19,4,3,0,0,0,3,0,707702,9781452163307,English,Biography
Books do Furnish a Life : An electrifying celebration of science writing,Richard Dawkins,464,Transworld Publishers Ltd,2021-09-01,31.20,11.30,4.02,376,3,23,75,138,137,423312,9781787633681,English,Biography
The Spy in Moscow Station : A Counterspy's Hunt for a Deadly Cold War Threat,"Eric Haseltine, Gen. Michael V. Hayden (Retd.)",320,Icon Books,2019-05-09,9.06,6.94,3.8,597,5,36,179,229,148,578501,9781785784927,English,Biography
The Scientist As Rebel,Freeman J. Dyson,400,"The New York Review of Books, Inc",2008-09-09,20.97,5.03,3.91,459,9,20,117,171,142,250204,9781590172940,English,Biography
My Garden (Book),Jamaica Kincaid,240,"Farrar, Straus and Giroux",2001-05-15,16.09,2.91,3.77,567,16,40,156,204,151,185567,9780374527761,English,Biography
The Sun Does Shine : How I Found Life and Freedom on Death Row (Oprah's Book Club Summer 2018 Selection),Anthony Ray Hinton,368,Ebury Publishing,2019-04-04,14.30,1.70,4.64,47946,222,385,2151,10859,34329,31319,9781846045745,English,Biography
Little Book of Chanel,Emma Baxter-Wright,160,Welbeck Publishing Group,2017-01-12,16.92,0.58,4.17,407,1,5,67,184,150,3732,9781780979021,English,Biography
Just Kids : the National Book Award-winning memoir,Patti Smith,320,Bloomsbury Publishing PLC,2011-01-04,14.58,1.92,4.19,237315,6535,9968,31704,71951,117157,279,9780747568766,English,Biography
The Secret Diaries of Miss Anne Lister - Vol.2 : No Priest But Love,"Anne Lister, Helena Whitbread",352,"Little, Brown Book Group",2020-05-05,10.70,0.80,4.27,501,6,10,62,188,235,34185,9780349013336,English,Biography
Ruling Peacefully : Cardinal Ercole Gonzaga and Patrician Reform in Sixteenth-century Italy,Paul V. Murphy,336,The Catholic University of America Press,2007-09-15,87.78,7.22,5,1,0,0,0,0,1,1532875,9780813214788,English,Biography
Life And Miracles Of St. Benedict : (Book Two of the Dialogues),"Gregory, J. Zimmermann, Benedict R. Avery, OSB",104,Liturgical Press,1984-12-01,14.79,1.21,4.12,222,3,12,41,66,100,654876,9780814603215,English,Biography
The Book of Help : A Memoir in Remedies,Megan Griswold,384,Potter/Ten Speed/Harmony/Rodale,2020-05-19,16.85,1.15,3.62,1210,49,123,348,410,280,2078998,9780593139264,English,Biography
The Lake Regions of Central Africa: v. II : From Zanzibar to Lake Tanganyika,Sir Richard Francis Burton,408,Narrative Press,2001-08-01,20.80,4.20,4,6,0,0,1,4,1,1943987,9781589760646,English,Biography
