title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
"The Templar (Templars, Book 1) : A gripping medieval mystery of crusades and adventure",Paul Doherty,384,Headline Publishing Group,2008-04-17,9.62,2.78,3.37,341,27,53,95,99,67,287520,9780755338504,English,Religion
Shorter Book of Blessings,International Commission on English in the Liturgy,576,Catholic Book Publishing,1999-07-01,29.21,0.29,4.38,8,0,0,2,1,5,287442,9780899425658,English,Religion
"Little Book On The Christian Life, A",John Calvin,132,LIGONIER MINISTRIES,2017-03-02,9.27,0.73,4.53,2651,14,32,205,678,1722,28745,9781567697445,English,Religion
"2,000 Years of Christ's Power Vol. 3 : Renaissance and Reformation",Nick Needham,616,Christian Focus Publications Ltd,2016-10-07,29.76,0.74,4.56,162,0,0,10,51,101,10287,9781781917800,English,Religion
The Penguin Book of Myths and Legends of Ancient Egypt,Joyce Tyldesley,400,Penguin Books Ltd,2012-03-28,13.72,0.28,3.87,338,0,13,99,146,80,92050,9780141021768,English,Religion
The Tibetan Book of the Dead : Liberation Through Understanding in the Between,Robert Thurman,304,Random House USA Inc,1994-01-01,16.62,3.88,4.06,943,11,40,203,313,376,54915,9780553370904,English,Religion
A Comedian's Prayer Book,Frank Skinner,112,John Murray Press,2021-04-01,10.14,2.36,3.81,21,1,0,5,11,4,99705,9781529368956,English,Religion
Books of Haggai and Malachi,Mignon R. Jacobs,424,William B Eerdmans Publishing Co,2017-11-28,41.08,9.92,3.57,7,0,1,3,1,2,412263,9780802826251,English,Religion
Calm the Soul: A Book of Simple Wisdom and Prayer,The Poor Clares,256,Hachette Books Ireland,2014-09-01,7.40,5.60,4.24,21,0,2,2,6,11,78853,9781444793994,English,Religion
Anam Cara [Twenty-Fifth Anniversary Edition] : A Book of Celtic Wisdom,"John O'Donohue, Pat O'Donohue, Michael D Higgins",256,Harper Perennial,2022-11-29,15.42,3.08,4.27,8780,195,355,1093,2377,4760,474,9780063270589,English,Religion
Color Christmas Coloring Book : Perfectly Portable Pages,Thaneeya Mcardle,64,Design Originals,2015-11-01,5.22,0.78,4.4,20,0,1,2,5,12,110917,9781497200814,English,Religion
The Ancient Egyptian Books of the Afterlife,"Erik Hornung, David Lorton",216,Cornell University Press,1999-06-17,27.87,1.63,4.11,84,2,1,14,36,31,400424,9780801485152,English,Religion
Lao Tzu: Tao Te Ching : A Book about the Way and the Power of the Way,Ursula K. Le Guin,208,Shambhala Publications Inc,2019-05-14,14.60,3.40,4.3,143410,2360,4755,18782,39692,77821,38403,9781611807240,English,Religion
Book of Proverbs : Chapters 1-15.,Bruce K. Waltke,693,William B Eerdmans Publishing Co,2004-10-30,55.35,14.15,4.41,128,1,2,13,39,73,119478,9780802825452,English,Religion
"The Big Book of Runes and Rune Magic : How to Interpret Runes, Rune Lore, and the Art of Runecasting",Edred Thorsson,320,Red Wheel/Weiser,2018-11-25,28.28,2.72,4.32,57,0,3,5,20,29,11574,9781578636525,English,Religion
They Found the Secret : Twenty Lives That Reveal a Touch of Eternity,V. Raymond Edman,192,ZONDERVAN,1984-02-24,9.48,9.52,4.11,355,7,21,64,97,166,51601,9780310240518,English,Religion
Abandonment to Divine Providence,Jean-Pierre De Caussade,128,Dover Publications Inc.,2008-05-19,7.62,0.38,4.18,3313,135,162,406,872,1738,53102,9780486464268,English,Religion
Book of Isaiah : Chapters 40-66,John N. Oswalt,755,William B Eerdmans Publishing Co,1998-03-04,54.51,11.49,4.35,99,0,0,8,48,43,114463,9780802825346,English,Religion
The People and the Books : 18 Classics of Jewish Literature,Adam Kirsch,432,WW Norton & Co,2016-11-11,25.34,7.16,4.21,163,2,3,23,65,70,364863,9780393241761,English,Religion
A Little Book for New Theologians - Why and How to Study Theology,Kelly M. Kapic,126,InterVarsity Press,2012-08-03,7.73,5.27,4.17,898,4,25,144,370,355,50862,9780830839759,English,Religion
Your Body's Telling You: Love Yourself : The Most Complete Book on the Metaphysical Causes of Illnesses and Disease,Lise Bourbeau,576,Lotus Press,2002-01-01,28.47,5.03,4.23,439,12,16,63,115,233,9620,9782920932173,English,Religion
Foxe's Book of Martyrs : Select Narratives,"John Foxe, John N. King",400,Oxford University Press,2009-06-15,10.81,1.69,4.25,18538,335,717,2698,5000,9788,91504,9780199236848,English,Religion
The Penguin Book of Hell,Scott G. Bruce,320,Penguin Books Ltd,2019-03-28,13.41,4.09,3.65,379,5,37,111,159,67,95493,9780143131625,English,Religion
Thus Spoke Zarathustra : A Book for Everyone and Nobody,"Friedrich Nietzsche, Graham Parkes",384,Oxford University Press,2009-01-15,10.01,1.49,4.07,134681,3439,7093,23547,43593,57009,60904,9780199537099,English,Religion
The Book of Formation or Sepher Yetzirah,"Rabbi Akiba ben Joseph, Knut Stenring, R.A. Gilbert, A. E. Waite",96,"Hays (Nicolas) Ltd ,U.S.",2004-10-26,14.65,1.35,4.32,1149,15,44,152,285,653,333601,9780892540945,English,Religion
The Masnavi. Book Four,"Jalal al-Din Rumi, Dr Jawid Mojaddedi",288,Oxford University Press,2017-11-14,9.76,2.74,4.36,69,3,0,7,18,41,97907,9780198783435,English,Religion
They Don't Make Books About Uncles,Joe Jurek,40,AuthorHouse,2012-11-05,18.30,6.80,4.83,6,0,0,0,1,5,843872,9781477285824,English,Religion
"Then Sings My Soul, Book 2 : 150 of the World's Greatest Hymn Stories",Robert J. Morgan,320,Thomas Nelson Publishers,2004-10-30,19.48,6.52,4.27,143,0,3,25,45,70,277194,9780785251682,English,Religion
The Penguin Book of the Undead,Scott G. Bruce,320,Penguin Books Ltd,2016-10-06,17.47,1.03,3.31,314,10,55,118,91,40,16073,9780143107682,English,Religion
Ovid: Metamorphoses Books V-VIII,Donald E. Hill,256,Liverpool University Press,1992-01-01,32.91,5.56,4.33,3,0,0,0,2,1,812691,9780856683954,Latin,Religion
Book of Leviticus,Gordon John Wenham,362,William B Eerdmans Publishing Co,1994-10-01,40.35,13.15,4.36,224,3,3,28,67,123,51298,9780802825223,English,Religion
Saint Dominic and the Rosary,"Catherine Beebe, Robb Beebe",161,Ignatius Press,1996-02-14,12.81,1.19,4.19,84,0,4,13,30,37,48468,9780898705188,English,Religion
A Book of Uncommon Prayer : 100 Celebrations of the Miracle & Muddle of the Ordinary,Brian Doyle,128,Ave Maria Press,2014-12-24,13.98,2.52,4.47,469,3,12,42,115,297,306260,9781933495620,English,Religion
The Power of Praying Through the Bible Book of Prayers,Stormie Omartian,128,"Harvest House Publishers,U.S.",2008-08-15,6.44,0.56,4.6,35,1,1,1,5,27,65642,9780736925334,English,Religion
Thought-Forms; with Entire Complement of Original Colour Illustrations (Aziloth Books),Charles Webster Leadbeater,70,Aziloth Books,2016-03-16,10.83,11.37,3.81,452,13,33,129,130,147,9235,9781909735996,English,Religion
"Best Of A. W. Tozer Book Two, The",A. W. Tozer,304,WingSpread Publishers,2007-09-01,16.63,0.37,4.61,62,0,0,6,12,44,278167,9781600660719,English,Religion
Jannah Jewels Book 2 : The Chase In China,Umm Nura,102,GENTLE BREEZE BOOKS,2012-01-27,9.41,4.09,4.3,40,1,0,7,10,22,296248,9780986720833,English,Religion
Book of Jasher,Jasher,272,Cedar Fort,2006-06-01,22.93,0.57,4.3,554,11,19,77,135,312,347019,9781555179199,English,Religion
Readings from the Book of Exile,Padraig O Tuama,96,Canterbury Press Norwich,2013-05-07,10.95,2.54,4.44,228,1,2,21,75,129,99892,9781848252059,English,Religion
My First Book of Questions and Answers,Carine MacKenzie,64,Christian Focus Publications Ltd,2011-03-20,3.40,1.60,4.34,29,1,0,5,5,18,139299,9781857925708,English,Religion
Rumi's Little Book of the Heart,Maryam Mafi,144,Hampton Roads Publishing Co,2016-06-01,11.75,2.25,4.08,202,3,10,34,75,80,151298,9781571747426,English,Religion
"The Book of Rumi : 105 Stories and Fables That Illumine, Delight, and Inform","Rumi, Maryam Mafi, Narguess Farzad",208,Hampton Roads Publishing Co,2018-11-25,17.16,0.34,3.56,990,32,104,329,323,202,37041,9781571747464,English,Religion
"Handbook on the Historical Books - Joshua, Judges, Ruth, Samuel, Kings, Chronicles, Ezra-Nehemiah, Esther",Victor P. Hamilton,560,Baker Publishing Group,2008-03-01,46.56,3.94,4.05,129,3,2,21,62,41,282981,9780801036149,English,Religion
I'm Not Supposed to Feel Like This : A Christian approach to depression and anxiety,"Paul Richards, Ingrid Whitton, Chris Williams",288,John Murray Press,2002-04-18,9.68,2.82,4.17,41,0,2,7,14,18,78407,9780340786390,English,Religion
"A Brief Guide to Secret Religions : A Complete Guide to Hermetic, Pagan and Esoteric Beliefs",David V. Barrett,416,"Little, Brown Book Group",2011-05-26,8.81,2.59,3.45,31,0,4,13,10,4,158474,9781849015950,English,Religion
The Book of All Books,"Roberto Calasso, Tim Parks",464,Penguin Books Ltd,2022-11-17,15.57,0.43,3.98,101,3,8,17,33,40,377141,9780141992860,English,Religion
The Challenge of Islam to Christians,David Pawson,208,John Murray Press,2003-10-01,9.83,6.17,4.41,59,0,3,5,16,35,75155,9780340861899,English,Religion
Book of Proverbs : Chapters 15-31,Bruce K. Waltke,589,William B Eerdmans Publishing Co,2005-03-15,53.04,12.96,4.52,67,0,2,3,20,42,158223,9780802827760,English,Religion
A Commentary on the Book of Revelation,David Pawson,250,Anchor Recordings Ltd,2014-05-05,15.59,3.71,4.59,34,0,0,3,8,23,24638,9781909886254,English,Religion
Little Book of Saints,Christine Barrely,192,CHRONICLE BOOKS,2011-03-23,16.87,3.63,3.98,141,2,8,34,44,53,144612,9780811877473,English,Religion
Mystical Hope : Trusting in the Mercy of God,Cynthia Bourgeault,120,Rowman & Littlefield,2001-06-01,11.48,2.72,4.33,276,3,9,29,89,146,38515,9781561011933,English,Religion
The Book Of Secrets : Who am I? Where did I come from? Why am I here?,Dr Deepak Chopra,288,Vintage Publishing,2004-10-07,19.34,1.66,3.98,7605,250,445,1482,2432,2996,168044,9781844135554,English,Religion
Questions of Life : An Opportunity to Explore the Meaning of Life,Nicky Gumbel,240,John Murray Press,2018-05-03,11.33,1.17,3.92,379,14,20,89,114,142,146505,9781473680715,English,Religion
The Lost Book of Enoch,"Joseph B. Lumpkin, Joyce. A Dujardin",198,"Fifth Estate, Inc",2004-05-30,18.63,1.47,4,3923,101,251,810,1136,1625,214840,9780974633664,English,Religion
The Book of Isaiah and God's Kingdom,Andrew Abernethy,256,Inter-Varsity Press,2016-07-21,16.98,5.22,4.19,70,0,0,9,39,22,199836,9781783594283,English,Religion
What If There Were No Teachers?: A Gift Book for Teachers and Those Who Wish to Celebrate Them,Caron Loveless,32,SIMON & SCHUSTER,2008-06-03,14.83,2.17,4.38,29,1,0,4,6,18,104516,9781416551973,English,Religion
Summary and Analysis of Man's Search for Meaning : Based on the Book by Victor E. Frankl,Worth Books,60,OPEN ROAD MEDIA,2017-05-23,9.80,0.19,4.45,75,1,1,8,18,47,467601,9781504046770,English,Religion
Understanding Gender Dysphoria - Navigating Transgender Issues in a Changing Culture,Mark A. Yarhouse,191,InterVarsity Press,2015-06-22,16.67,3.83,3.94,542,14,19,98,267,144,62581,9780830828593,English,Religion
Entity Possession : Freeing the Energy Body of Negative Influences,Samuel Sagan,192,Inner Traditions Bear and Company,1997-08-01,16.77,1.23,3.96,46,1,4,8,16,17,39908,9780892816125,English,Religion
A History of the Sikhs Vol 1 (SECOND EDITION) : Volume 1 1469-1838,Khushwant Singh,434,OUP India,2005-01-27,19.20,6.80,4.14,848,21,34,118,304,371,172926,9780195673081,English,Religion
The Book of Marvels and Travels,"John Mandeville, Anthony Bale",224,Oxford University Press,2012-09-13,8.66,2.84,3.35,1331,75,194,461,388,213,199287,9780199600601,English,Religion
Transforming the Soul: v. 2,"Rudolf Steiner, P. Wehrle",232,Rudolf Steiner Press,2006-09-01,16.68,9.32,4,2,0,0,1,0,1,206704,9781855841833,English,Religion
"The Complete Children's Liturgy Book : Liturgies of the Word for Years A, B, C",Kate Thompson,352,Twenty-Third Publications,2004-01-16,42.10,2.40,3.88,16,0,2,4,4,6,222470,9780896226951,English,Religion
The Secret of the Rosary : A Classic of Marian Devotion (Aziloth Books),St Louis Marie De Montfort,134,Aziloth Books,2014-11-19,8.91,1.89,4.5,3138,29,79,291,631,2108,186617,9781909735675,English,Religion
Book of Ruth,Robert L. Hubbard,320,William B Eerdmans Publishing Co,1989-03-01,37.19,9.31,4.2,92,0,2,14,40,36,247386,9780802825261,English,Religion
Book of Zechariah,Mark J. Boda,936,William B Eerdmans Publishing Co,2016-01-25,58.17,6.70,4.16,19,1,1,1,7,9,226531,9780802823755,English,Religion
My First Book of Christian Values,Carine MacKenzie,64,Christian Focus Publications Ltd,2008-05-20,3.40,2.10,5,1,0,0,0,0,1,13263,9781845502621,English,Religion
The Little Book of Spells : An Introduction to White Witchcraft,Astrid Carvel,128,Octopus Publishing Group,2019-08-06,7.70,1.30,3.77,104,3,11,26,31,33,206680,9781786857996,English,Religion
An Introduction To The Old Testament Poetic Books,C. Hassell Bullock,336,Moody Publishers,2007-09-01,34.03,2.97,3.66,136,2,3,58,49,24,600356,9780802441577,English,Religion
The Lost Books of Merlyn : Druid Magic from the Age of Arthur,Douglas Monroe,480,"Llewellyn Publications,U.S.",2002-09-08,24.67,1.33,3.27,221,38,25,52,51,55,477801,9781567184716,English,Religion
"Blind Justice (William Monk Mystery, Book 19) : A dangerous hunt for justice in a thrilling Victorian mystery",Anne Perry,416,Headline Publishing Group,2013-09-12,10.32,2.18,3.98,3250,40,130,706,1339,1035,105344,9780755397150,English,Religion
"Crone's Book of Magical Words : 128 Incantations, Instructions and Spells",Valerie Worth,168,"Llewellyn Publications,U.S.",2002-09-08,12.71,1.29,3.97,214,5,22,40,54,93,205780,9781567188257,English,Religion
The Virago Book Of Witches,Shahrukh Husain,368,"Little, Brown Book Group",2020-10-20,16.85,1.65,3.54,312,3,22,130,116,41,118313,9780349012605,English,Religion
"Basics of Biblical Aramaic : Complete Grammar, Lexicon, and Annotated Text",Miles V. Van Pelt,256,Zondervan,2011-06-12,40.30,19.90,4.24,34,0,1,5,13,15,144523,9780310493914,English,Religion
The Medieval Mind of C. S. Lewis - How Great Books Shaped a Great Mind,Jason M. Baxter,176,IVP Academic,2022-03-15,19.69,5.01,4.57,347,0,3,13,113,218,39637,9781514001646,English,Religion
"The Pagan Book of Living and Dying : Practical Rituals, Prayers, Blessings, and Meditations on Crossing Over",Starhawk,288,HarperCollins Publishers Inc,2005-06-30,18.72,2.28,4.23,933,7,32,142,307,445,142705,9780062515162,English,Religion
Little Book of Kitchen Table Wisdom : Stories That Heal,Rachel Naomi Remen,96,Penguin Putnam Inc,2007-04-03,10.48,0.52,4.35,4773,30,139,579,1388,2637,113428,9781594482502,English,Religion
Book of Enoch the Prophet,"R.H. Charles, R.A. Gilbert, Lon Milo DuQuette",176,Red Wheel/Weiser,2012-06-30,15.49,2.01,4,3923,101,251,810,1136,1625,11759,9781578635238,English,Religion
6th and 7th Books of Moses,Lushena Books,190,Lushena Books,2011-10-20,12.24,0.76,3.98,145,9,15,21,25,75,466216,9781930097742,English,Religion
Crazy Busy : A (Mercifully) Short Book about a (Really) Big Problem,Kevin Deyoung,128,CROSSWAY BOOKS,2013-09-23,9.19,3.31,4.07,7378,135,283,1255,2972,2733,40592,9781433533389,English,Religion
The Mountain of Silence : A Search for Orthodox Spirituality,Kyriacos C. Markides,272,Titles Supplied by Rainbow Book Agencies P/L,2002-11-19,16.28,1.22,4.38,1401,20,28,151,396,806,58772,9780385500920,English,Religion
The Theology of the Book of Isaiah,John Goldingay,160,InterVarsity Press,2014-06-02,15.85,9.15,3.89,82,1,2,25,31,23,52549,9780830840397,English,Religion
"The Little Book of Meditation : 10 minutes a day to more relaxation, energy and creativity",Dr Patrizia Collard,96,Octopus Publishing Group,2019-05-07,7.62,1.88,4.06,86,1,6,15,29,35,134757,9781856753982,English,Religion
The Little Book of Being : Practices and Guidance for Uncovering Your Natural Awareness,Diana Winston,180,SOUNDS TRUE INC,2019-03-05,16.45,3.05,3.88,334,3,21,83,132,95,132569,9781683642176,English,Religion
The Book of Signs Bible Study Guide : 31 Undeniable Prophecies of the Apocalypse,Dr. David Jeremiah,336,Harperchristian Resources,2019-09-19,22.17,2.53,4.6,68,1,3,3,8,53,13911,9780310109723,English,Religion
"Wisdom Books : Job, Psalms, Proverbs, Ecclesiastes, Song of Songs, Wisdom, Sirach",William Anderson,144,Liguori Publications,2014-11-03,13.15,0.85,3.86,7,1,0,0,4,2,788232,9780764821394,English,Religion
Experiencing the Presence of God - Teachings from the Book of Hebrews,"A.w. Tozer, James L. Snyder, Randy Alcorn",224,Baker Publishing Group,2010-08-25,14.07,3.93,4.36,412,3,9,49,128,223,222870,9780764216183,English,Religion
"2,000 Years of Christ's Power Vol. 4 : The Age of Religious Conflict",Nick Needham,688,Christian Focus Publications Ltd,2016-10-07,30.92,0.08,4.63,75,0,1,2,21,51,10706,9781781917817,English,Religion
"The Garden, the Curtain & the Cross Colouring & Activity Book : Colouring, puzzles, mazes and more","Carl Laferton, Catalina Echeverri",32,The Good Book Company,2017-02-01,5.70,1.30,4.67,12,0,0,1,2,9,30537,9781784981754,English,Religion
"A Child`s Book of Character Building, Book 1 - Growing Up in God`s World-at Home, at School, at Play","Ron Coriell, Rebekah Coriell",128,Baker Publishing Group,1995-04-01,17.07,0.43,4.26,39,0,0,8,13,18,167600,9780800754945,English,Religion
The Prophecy Answer Book,Dr. David Jeremiah,208,Thomas Nelson Publishers,2010-06-15,15.75,0.25,4.45,359,6,6,32,92,223,245503,9781404187818,English,Religion
More Than Conquerors - An Interpretation of the Book of Revelation,William Hendriksen,240,Baker Publishing Group,2015-11-03,14.49,0.01,4.46,70,0,0,10,18,42,198263,9780801018404,English,Religion
Saint Therese of Lisieux : The Little Flower of Jesus,Catholic Book Publishing Corp,32,Catholic Book Publishing,2017-01-01,5.31,1.69,5,1,0,0,0,0,1,605562,9781947070097,English,Religion
Lutheran Book of Prayer,Concordia Publishing House,263,Concordia Publishing House Ltd,2005-02-01,18.80,0.20,4.51,167,0,4,11,48,104,53251,9780758608598,English,Religion
Grimoires : A History of Magic Books,Owen Davies,400,Oxford University Press,2016-02-18,20.60,6.90,4.02,525,2,24,111,211,177,85862,9780199590049,English,Religion
The Prayer That Changes Everything Book of Prayers : The Hidden Power of Praising God,Stormie Omartian,128,"Harvest House Publishers,U.S.",2005-01-29,6.38,1.08,4.54,138,1,2,11,32,92,69400,9780736914116,English,Religion
Al-Ghazali on Disciplining the Soul and on Breaking the Two Desires : Books XXII and XXIII of the Revival of the Religious Sciences (Ihya' 'Ulum al-Din),"Abu Hamid Al-Ghazali, T. J. Winter",380,The Islamic Texts Society,2017-08-01,25.89,0.11,4.59,536,7,14,25,102,388,26152,9781911141358,English,Religion
Saint Joan : The Girl Soldier,Louis De Wohl,176,Ignatius Press,2001-09-01,12.97,1.03,3.93,278,4,19,72,81,102,163570,9780898708226,English,Religion
Book of the Hopi,Frank Waters,384,Penguin Books Australia,1978-10-01,17.04,6.46,4.07,962,10,52,184,329,387,50006,9780140045277,English,Religion
