title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Influence Empire: The Story of Tecent and China's Tech Ambition : Shortlisted for the FT Business Book of 2022,Lulu Chen,256,Hodder & Stoughton,2022-11-22,22.57,8.93,4.04,190,1,2,41,90,56,40458,9781529346855,English,"Technology, Engineering"
The Penguin Book of Outer Space Exploration : NASA and the Incredible Story of Human Spaceflight,John Logsdon,384,Penguin Books Ltd,2019-02-28,15.25,0.75,4.18,71,0,2,11,30,28,349033,9780143129950,English,"Technology, Engineering"
The Secret Lives of Planets : A User's Guide to the Solar System - BBC Sky At Night's Best Astronomy and Space Books of 2019,Paul Murdin,288,Hodder & Stoughton,2020-07-09,11.59,4.41,3.94,484,0,16,128,211,129,628651,9781529319408,English,"Technology, Engineering"
Adobe After Effects Classroom in a Book (2020 release),"Lisa Fridsma, Brie Gyncild",416,Pearson Education (US),2020-01-22,51.04,10.46,4.33,12,0,1,1,3,7,344624,9780136411871,English,"Technology, Engineering"
Natural Gas - Fuel for the 21st Century,V Smil,264,John Wiley and Sons Ltd,2015-09-21,32.11,1.89,4.15,66,0,1,11,31,23,453415,9781119012863,English,"Technology, Engineering"
Making Your Own Telescope,Allyn J. Thompson,240,Dover Publications Inc.,2011-10-20,16.94,0.56,3.92,13,0,0,4,6,3,609074,9780486428833,English,"Technology, Engineering"
"Bookmaking : Editing, Design, Production",Marshall Lee,494,WW Norton & Co,2009-05-29,46.15,14.85,3.66,97,1,9,34,31,22,478665,9780393732962,English,"Technology, Engineering"
Diet for a Small Planet : The Book That Started a Revolution in the Way Americans Eat,Frances Moore Lappe,480,Random House USA Inc,2021-09-21,17.40,1.10,3.96,5968,131,344,1336,1982,2175,15264,9780593357774,English,"Technology, Engineering"
Mathematical Foundations of Statistical Mechanics,"A.Y. Khinchin, Gamow",179,Dover Publications Inc.,1999-08-07,14.95,1.05,3.74,19,0,2,5,8,4,609073,9780486601472,English,"Technology, Engineering"
Experiments in Topology,Stephen Barr,210,Dover Publications Inc.,1990-01-01,13.91,0.09,3.61,33,0,2,13,14,4,598269,9780486259338,English,"Technology, Engineering"
Designing with Geosynthetics - 6th Edition Vol. 1,Robert M Koerner,526,Xlibris,2012-01-16,42.31,1.09,4.09,11,0,0,2,6,3,813747,9781462882892,English,"Technology, Engineering"
Buffalo Bird Woman's Garden : Agriculture of the Hidatsa Indians,Gilbert L. Wilson,129,"Minnesota Historical Society Press,U.S.",1987-10-15,17.65,1.35,4.14,174,1,4,35,64,70,477185,9780873512190,English,"Technology, Engineering"
Feeding Britain : Our Food Problems and How to Fix Them,Tim Lang,608,Penguin Books Ltd,2021-05-01,15.44,1.56,3.94,83,1,7,14,35,26,700519,9780241404805,English,"Technology, Engineering"
Elements of Yacht Design : The Original Edition of the Classic Book on Yacht Design,"Norman L. Skene, Maynard Bray",256,ROWMAN & LITTLEFIELD,2001-09-01,19.35,0.75,4,24,0,0,7,10,7,273268,9781574091342,English,"Technology, Engineering"
The Big Book of Candle Magic : A Comprehensive in-Depth Guide Including Instructions for Creating Your Own Candles and Casting Your Own Spells,Jacki Smith,320,Red Wheel/Weiser,2022-07-29,24.33,1.67,5,3,0,0,0,0,3,37711,9781578637638,English,"Technology, Engineering"
The Book of Hops : A Craft Beer Lover's Guide to Hoppiness,"Dan DiSorbo, Erik Christiansen",224,Potter/Ten Speed/Harmony/Rodale,2022-05-31,25.65,5.85,4,7,0,0,1,5,1,1483026,9781984860040,English,"Technology, Engineering"
Did Your Can of Soda Kill A Whale? Water Pollution for Kids Children's Environment Books,Baby Professor,64,Baby Professor,2017-05-15,14.03,6.17,5,1,0,0,0,0,1,1460009,9781541938489,English,"Technology, Engineering"
Aeroelasticity,"Raymond L. Bisplinghoff, etc.",880,Dover Publications Inc.,1996-12-20,39.66,7.84,4.33,6,0,0,1,2,3,636801,9780486691893,English,"Technology, Engineering"
German Trucks and Cars in WWII Vol II: VW At War Book I Kubelwagen/Schwimmwagen,Michael Sawodny,48,Schiffer Publishing Ltd,2004-09-10,14.46,1.04,2,1,0,1,0,0,0,1061777,9780887403088,English,"Technology, Engineering"
The Book of CODESYS - Volume 2 : The ultimate guide to PLC and Industrial Controls programming with the CODESYS IDE and IEC 61131-3,Gary Pratt,264,ControlSphere LLC,2022-01-09,170.38,47.02,5,1,0,0,0,0,1,851673,9781737821427,English,"Technology, Engineering"
"The Book of Origins : Discover the Amazing Origins of the Clothes We Wear, the Food We Eat, the People We Know, the Languages We Speak, and the Things We Use",Trevor Homer,320,Penguin Putnam Inc,2007-06-01,16.88,1.12,3.49,138,3,11,60,44,20,1050326,9780452288324,English,"Technology, Engineering"
How Are Supercars Made? Technology Book for Kids 4th Grade Children's How Things Work Books,Baby Professor,64,Baby Professor,2017-03-15,14.03,6.17,4.71,7,0,0,1,0,6,1359269,9781541917651,English,"Technology, Engineering"
LIttle Book of Autorotations (print),Shawn Coyle,112,Eagle Eye Solutions,2013-02-26,18.72,4.38,4.42,12,0,1,0,4,7,899123,9780979263842,English,"Technology, Engineering"
Harley-Davidson Trivia Book,Matt Hoffman,172,Bridge Press,2021-07-21,12.60,2.60,3,1,0,0,1,0,0,952936,9781955149211,English,"Technology, Engineering"
The Book of the Garand,Julian S Hatcher,304,Martino Fine Books,2012-08-22,20.81,2.99,4.6,30,0,0,2,8,20,1368490,9781614273356,English,"Technology, Engineering"
Reeds Vol 4: Naval Architecture for Marine Engineers,"Dr Richard Pemberton, E A Stokoe",400,Bloomsbury Publishing PLC,2018-12-18,61.63,6.87,3,5,2,0,0,2,1,974212,9781472947826,English,"Technology, Engineering"
"Isaac's Storm : A Man, a Time, and the Deadliest Hurricane in History",Erik Larson,336,Random House USA Inc,2000-08-01,15.24,2.26,4.04,57824,664,2015,11288,23961,19896,57364,9780375708275,English,"Technology, Engineering"
Amazing Armies Children's Military & War History Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,5,2,0,0,0,0,2,375112,9781541903098,English,"Technology, Engineering"
Panzerjager on the Battlefield : World War Two Photobook Series Vol.15,Jon Feenstra,112,PeKo Publishing Kft.,2017-11-21,31.67,9.33,5,1,0,0,0,0,1,387021,9786155583070,English,"Technology, Engineering"
The Book of Five Rings,Miyamoto Musashi,64,www.bnpublishing.com,2009-04-30,9.50,0.60,4.01,44182,692,2470,9521,14722,16777,146705,9781607961178,English,"Technology, Engineering"
The Code Book: The Secrets Behind Codebreaking,Simon Singh,272,Delacorte Press Books for Young Readers,2003-08-12,10.59,0.41,4.29,25562,300,569,2917,9519,12257,58686,9780385730624,English,"Technology, Engineering"
The Hundred-Page Machine Learning Book,Andriy Burkov,160,Andriy Burkov,2019-01-11,59.72,20.58,4.28,963,10,22,122,341,468,142522,9781999579517,English,"Technology, Engineering"
The Variational Principles of Mechanics,Cornelius Lanczos,418,Dover Publications Inc.,1986-09-22,20.48,0.52,4.34,82,1,3,8,25,45,56237,9780486650678,English,"Technology, Engineering"
Marine Biology: A Very Short Introduction,Philip V. Mladenov,224,Oxford University Press,2020-05-01,8.83,2.67,4.21,309,2,7,48,119,133,61002,9780198841715,English,"Technology, Engineering"
"Toolbox Book, The",J Tolpin,208,Taunton Press Inc,1998-09-01,22.80,2.70,4.24,120,0,3,15,52,50,148507,9781561582723,English,"Technology, Engineering"
Vegetable Dyes: A Book of Recipes and Information Useful to the Dyer,Ethel M. Mairet,84,Lulu.com,2008-10-07,9.51,2.79,3.63,43,1,3,16,14,9,58794,9780557000418,English,"Technology, Engineering"
Big Shiny Moon! What's in a Spaceship - Space for Kids - Children's Aeronautics & Astronautics Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.42,3,1,0,0,1,0,0,945511,9781683268918,English,"Technology, Engineering"
Should We Eat Meat? : Evolution and Consequences of Modern Carnivory,V Smil,276,John Wiley & Sons Inc,2013-06-04,34.42,18.88,3.54,566,20,58,180,212,96,140630,9781118278727,English,"Technology, Engineering"
"The Book of Yields - Accuracy in Food Costing and Purchasing, 8e",FT Lynch,320,John Wiley & Sons Inc,2011-01-28,66.37,1.63,4.3,80,2,3,10,19,46,538662,9780470197493,English,"Technology, Engineering"
Log Cabin Book : A Complete Builder's Guide to Small Homes and Shelters,Oliver Kemp,240,Dover Publications Inc.,2016-11-25,12.00,1.00,3.7,10,1,0,2,5,2,666885,9780486810782,English,"Technology, Engineering"
Gallagher Girls: Only The Good Spy Young : Book 4,Ally Carter,320,Hachette Children's Group,2015-02-05,9.50,0.50,4.29,64744,589,1624,8972,20671,32888,26794,9781408309544,English,"Technology, Engineering"
Max/MSP/Jitter for Music : A Practical Guide to Developing Interactive Music Systems for Education and More,V. J. Manzo,360,Oxford University Press Inc,2011-12-22,51.66,5.34,4.03,59,1,2,11,25,20,644869,9780199777686,English,"Technology, Engineering"
"Land Rover Series 3 Handbook, 1981-1985",Brooklands Books Ltd,172,Brooklands Books Ltd,2006-05-03,21.09,6.91,5,3,0,0,0,0,3,2258876,9781855202269,English,"Technology, Engineering"
Encyclopedia of Cabbage Patch Kids: 1980s,Jan Lindenberger,176,Schiffer Publishing Ltd,1999-09-29,32.67,1.33,3.4,5,1,1,0,1,2,930925,9780764309670,English,"Technology, Engineering"
Panzer III and Its Variants,Walter J. Spielberger,168,Schiffer Publishing Ltd,1997-01-10,55.60,0.40,4.4,10,0,0,1,4,5,654484,9780887404481,English,"Technology, Engineering"
An Introduction to the Theory of Aeroelasticity,Y C Fung,512,Dover Publications Inc.,2008-12-26,26.44,5.56,3.5,6,0,0,3,3,0,963048,9780486469362,English,"Technology, Engineering"
Advanced Mathematics for Engineers and Scientists,Paul DuChateau,400,Dover Publications Inc.,2011-02-25,30.91,0.09,4,2,0,0,0,2,0,56254,9780486479309,English,"Technology, Engineering"
Mathematical Foundations of Information Theory,A. Ya. Khinchin,128,Dover Publications Inc.,2003-03-17,10.88,1.12,3.89,19,0,2,3,9,5,52647,9780486604343,English,"Technology, Engineering"
"The Periodic Table of Elements - Alkali Metals, Alkaline Earth Metals and Transition Metals Children's Chemistry Book",Baby Professor,66,Baby Professor,2017-02-15,14.09,6.31,4,2,0,0,1,0,1,874514,9781541905368,English,"Technology, Engineering"
Perturbation Techniques in Mathematics,Richard Bellman,144,Dover Publications Inc.,2003-08-01,10.52,0.48,3,1,0,0,1,0,0,926773,9780486432588,English,"Technology, Engineering"
Reeds Vol 7: Advanced Electrotechnology for Marine Engineers,"Dr. Christopher Lavers, Edmund G.R. Kraal",544,Bloomsbury Publishing PLC,2014-12-18,58.52,8.98,5,2,0,0,0,0,2,712847,9781408176030,English,"Technology, Engineering"
Optics and Optical Instruments,B.K. Johnson,256,Dover Publications Inc.,2011-11-02,15.62,0.38,3.88,8,0,0,2,5,1,491313,9780486606422,English,"Technology, Engineering"
Bf 109D/E : Blitzkrieg 1939-40,"Malcolm V. Lowe, Gareth Hector, Jim Laurier",80,Bloomsbury Publishing PLC,2022-07-21,16.03,8.97,4.33,3,0,0,1,0,2,319334,9781472850317,English,"Technology, Engineering"
Leaves From My Embroidery Note-Books,Louisa F. Pesel,42,Read Books,2012-12-18,14.43,3.07,4,1,0,0,0,1,0,1719981,9781447471189,English,"Technology, Engineering"
Integral Measure and Derivative : A Unified Approach,"Georgi E. Shilov, Boris L. Gurevich, Richard A. Silverman",256,Dover Publications Inc.,2012-05-17,15.94,0.06,4.33,6,0,0,1,2,3,548952,9780486635194,English,"Technology, Engineering"
An Engineering Data Book,"J R Calvert, Roy Farrar",112,Bloomsbury Publishing PLC,2008-07-15,34.14,0.85,4,3,0,0,1,1,1,820474,9780230220331,English,"Technology, Engineering"
Applications of Green's Functions in Science and Engineering,Michael Greenberg,160,Dover Publications Inc.,2015-08-19,12.48,3.02,5,5,0,0,0,0,5,491308,9780486797960,English,"Technology, Engineering"
The Little Black Book of Reliability Management,Daniel Daley,208,"Industrial Press Inc.,U.S.",2007-11-01,21.03,14.47,5,1,0,0,0,0,1,1336303,9780831133566,English,"Technology, Engineering"
"The Maritime Engineering Reference Book : A Guide to Ship Design, Construction and Operation",Anthony F. Molland,920,Elsevier Science & Technology,2008-10-14,180.59,14.41,5,2,0,0,0,0,2,810423,9780750689878,English,"Technology, Engineering"
The Book of Deeds of Arms and of Chivalry : by Christine de Pizan,"Sumner Willard, Charity Cannon Willard",232,Pennsylvania State University Press,1999-05-01,37.99,6.01,3.54,536,45,60,138,145,148,831499,9780271018812,English,"Technology, Engineering"
Albrecht's Enduring Vision: Vol. IV : The Albrecht Papers,William A. Albrecht,322,"Acres U.S.A., Inc",1992-01-20,26.80,0.99,5,2,0,0,0,0,2,1348128,9781601730381,English,"Technology, Engineering"
A Project Manager's Book of Forms - a Companion to the PMBOK Guide Sixth Edition,C Snyder-Dionisio,272,John Wiley & Sons Inc,2017-12-26,76.64,8.36,4.2,5,0,0,1,2,2,973282,9781119393986,English,"Technology, Engineering"
Optimal Filtering,"Brian D O Anderson, John",368,Dover Publications Inc.,2005-02-25,27.67,0.33,3.88,16,0,1,1,13,1,528334,9780486439389,English,"Technology, Engineering"
The Phone Book : The Curious History of the Book That Everyone Uses but No One Reads,Ammon Shea,240,Penguin Putnam Inc,2010-10-05,14.28,1.72,3.49,124,2,19,42,38,23,1525029,9780399535932,English,"Technology, Engineering"
The Book of Bere : Orkney's Ancient Grain,"Liz Ashworth, Ruth Tait",144,Birlinn General,2017-12-01,9.61,0.39,4.33,3,0,0,0,2,1,1595135,9781780274850,English,"Technology, Engineering"
Dynamic Programming,Richard Bellman,366,Dover Publications Inc.,2003-03-04,23.47,0.53,4.27,26,0,0,3,13,10,518611,9780486428093,English,"Technology, Engineering"
Bow Ties in Risk Management - A Concept Book for Process Safety,CCPS,224,John Wiley and Sons Ltd,2018-12-18,118.19,25.76,4.75,4,0,0,0,1,3,1004984,9781119490395,English,"Technology, Engineering"
"The Business of Baking : The book that inspires, motivates and educates bakers and decorators to achieve sweet business success.",Michelle Z Green,436,Michelle Green,2016-05-17,23.88,1.32,4.35,34,0,2,2,12,18,406801,9780994524102,English,"Technology, Engineering"
"Aerial Life - Spaces, Mobilities, Affects",P Adey,296,John Wiley and Sons Ltd,2010-06-01,30.03,19.17,3.25,4,0,0,3,1,0,789964,9781405182614,English,"Technology, Engineering"
The Gourd Book,Charles B. Heiser,256,University of Oklahoma Press,1993-09-15,22.08,2.87,4,1,0,0,0,1,0,1423337,9780806125725,English,"Technology, Engineering"
Kiss My Boots: Coming Home Book 2,Harper Sloan,368,Headline Publishing Group,2017-07-18,11.11,0.29,4.06,3410,36,134,670,1312,1258,1109077,9781472247759,English,"Technology, Engineering"
"Tupolev Tu-95 Bear, Warbirdtech V. 43","Yefim Gordon, Peter Davison",104,Specialty Press,2006-07-01,20.38,1.42,3.5,4,0,1,1,1,1,1202247,9781580071956,English,"Technology, Engineering"
Aerodynamics of the Airplane,ClarkB. Millikan,192,Dover Publications Inc.,2018-06-29,13.14,1.36,4,1,0,0,0,1,0,892105,9780486823706,English,"Technology, Engineering"
Artificial Intelligence : Everything you need to know about the coming AI. A Ladybird Expert Book,Michael Wooldridge,56,Penguin Books Ltd,2018-07-24,9.36,8.14,3.72,50,1,5,13,19,12,441498,9780718188757,English,"Technology, Engineering"
Random Vibrations : Theory and Practice,"Paul H Wirsching, Thomas L Paez, Keith Ortiz",464,Dover Publications Inc.,2006-06-30,22.80,3.20,3.83,6,0,0,3,1,2,891906,9780486450155,English,"Technology, Engineering"
"Knights Of Sidonia, Vol. 5",Tsutomu Nihei,180,Vertical Inc.,2013-10-15,12.57,0.93,4,466,5,22,95,190,154,107654,9781935654995,English,"Technology, Engineering"
"Soldiers, Spies, and the Rat Line : America'S Undeclared War Against the Soviets",James V. Milano,256,Potomac Books Inc,2000-09-30,14.58,4.42,4.12,8,0,0,2,3,3,1361569,9781574883046,English,"Technology, Engineering"
Newnes Radio and RF Engineering Pocket Book,"Steve Winder, Joseph Carr",344,Elsevier Science & Technology,2002-09-24,36.96,1.99,4,1,0,0,0,1,0,998756,9780750656085,English,"Technology, Engineering"
"Photochemistry and Photophysics - Concepts, Research, Applications",V Balzani,504,Wiley-VCH Verlag GmbH,2014-06-09,77.66,22.54,5,1,0,0,0,0,1,1617297,9783527334797,English,"Technology, Engineering"
"1800 Mechanical Movements, Devices and Appliances",Gardner Dexter Hiscox,416,Dover Publications Inc.,2007-03-30,16.69,1.81,4.05,63,0,3,13,25,22,60050,9780486457437,English,"Technology, Engineering"
The Rise of the Robots : FT and McKinsey Business Book of the Year,Martin Ford,352,Oneworld Publications,2016-06-02,12.16,0.34,3.97,8983,147,409,1774,3890,2763,19533,9781780748481,English,"Technology, Engineering"
Making the Modern World - Materials and Dematerialization,V Smil,242,John Wiley and Sons Ltd,2013-12-16,34.68,18.62,3.75,521,14,60,129,155,163,104004,9781119942535,English,"Technology, Engineering"
New Kitchen Idea Book,H Paper,224,Taunton Press Inc,2016-10-07,27.61,4.39,3.48,25,0,1,14,7,3,1133872,9781631864063,English,"Technology, Engineering"
The Book of Hope : A Survival Guide for an Endangered Planet,"Jane Goodall, Douglas Abrams",272,Penguin Books Ltd,2022-07-28,12.32,2.18,4.21,9737,84,291,1472,3530,4360,63396,9780241479469,English,"Technology, Engineering"
The Theory of Sound: v. 2,"Rayleigh, Robert Bruce Lindsay",504,Dover Publications Inc.,1998-05-09,25.47,0.53,5,3,0,0,0,0,3,1170404,9780486602936,English,"Technology, Engineering"
Oxford English for Careers Technology 1 Student Book,Eric H. Glendinning,136,Oxford University Press,2009-07-26,50.41,0.68,3.9,40,4,3,5,9,19,925859,9780194569507,English,"Technology, Engineering"
Portable Magic : A History of Books and their Readers,Emma Smith,352,Penguin Books Ltd,2022-04-28,23.94,0.56,3.92,200,1,8,48,92,51,83186,9780241427262,English,"Technology, Engineering"
"Project X Origins: Purple Book Band, Oxford Level 8: Water: A Wild Ride",Tony Bradman,24,Oxford University Press,2014-01-09,6.61,3.39,4,1,0,0,0,1,0,42865,9780198301783,English,"Technology, Engineering"
"Knights Of Sidonia, Vol. 3",Tsutomu Nihei,186,Vertical Inc.,2013-06-04,12.20,0.80,3.89,611,4,38,148,253,168,86955,9781935654827,English,"Technology, Engineering"
"Gun Digest 2020, 74th Edition : The World's Greatest Gun Book!",Jerry Lee,560,Krause Publications,2019-10-03,30.60,6.39,4.5,8,0,0,1,2,5,452757,9781946267825,English,"Technology, Engineering"
507 Mechanical Movements : Mechanisms and Devices,Henry T. Brown,128,Dover Publications Inc.,2005-08-26,8.64,2.36,4.01,522,12,36,95,172,207,56298,9780486443607,English,"Technology, Engineering"
Star Trek ABC Book,"Golden Books, Ethen Beavers",24,Random House USA Inc,2020-07-07,5.99,0.01,4.24,66,0,1,15,17,33,256316,9780593121870,English,"Technology, Engineering"
Harry Potter: The Monster Book of Monsters : It Roams and Chomps!,Donald Lemke,48,"Running Press,U.S.",2020-12-17,13.45,2.05,4,2,0,0,0,2,0,53106,9780762497171,English,"Technology, Engineering"
Clymer Yamaha V-Star 1100,James Grooms,416,Haynes Publishing Group,2009-08-14,36.71,21.79,5,5,0,0,0,0,5,1061803,9781599692982,English,"Technology, Engineering"
"Knights Of Sidonia, Vol. 4",Tsutomu Nihei,178,Vertical Inc.,2013-08-08,12.20,1.30,3.94,514,4,25,122,211,152,99405,9781935654896,English,"Technology, Engineering"
Racing Green: THE RAC MOTORING BOOK OF THE YEAR : How Motorsport Science Can Save the World,Kit Chapman,320,Bloomsbury Publishing PLC,2022-05-10,27.13,4.37,4.17,36,0,0,6,18,12,939589,9781472982179,English,"Technology, Engineering"
NASA Saturn V Owners' Workshop Manual : 1967-1973 (Apollo 4 to Apollo 17 & Skylab),David Woods,176,Haynes Publishing Group,2016-08-01,30.33,0.17,4.61,106,0,1,2,34,69,64706,9780857338280,English,"Technology, Engineering"
What Are Exoplanets? Space Science Books Grade 4 Children's Astronomy & Space Books,Baby Professor,72,Baby Professor,2020-01-01,15.03,5.87,5,1,0,0,0,0,1,2625223,9781541953307,English,"Technology, Engineering"
Building Simple Model Steam Engines: Book 2,Tubal Cain,112,Special Interest Model Books,1998-12-31,9.61,0.39,4.05,19,0,0,5,8,6,74108,9781854861474,English,"Technology, Engineering"
"Insignia of Royal Naval Ratings, WRNS, Royal Marines, QARNNS and Auxiliaries Rank and Rate: v. II",E. C. Coleman,96,The Crowood Press Ltd,2012-04-17,26.52,7.48,3.33,3,1,0,0,1,1,630182,9781847973085,English,"Technology, Engineering"
Scientific Literacy and the Myth of the Scientific Method,Henry H. Bauer,192,University of Illinois Press,1994-08-01,23.11,2.19,4.22,18,0,1,2,7,8,800557,9780252064364,English,"Technology, Engineering"
The Book of Hope : A Survival Guide for an Endangered Planet,"Jane Goodall, Douglas Abrams",272,Penguin Books Ltd,2021-10-21,20.03,0.47,4.21,9429,81,279,1430,3404,4235,45620,9780241478578,English,"Technology, Engineering"
The Complete Bushfire Safety Book,Joan Webster,368,RANDOM HOUSE AUSTRALIA,2000-11-03,35.96,1.04,4.4,5,0,0,1,1,3,388090,9781740510349,English,"Technology, Engineering"
The Old Outboard Book,Peter Hunn,320,McGraw-Hill Education - Europe,2002-06-06,31.03,0.47,4,9,0,1,1,4,3,353141,9780071383097,English,"Technology, Engineering"
How Do Electric Motors Work? Physics Books for Kids Children's Physics Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,2,1,0,1,0,0,0,818518,9781541912007,English,"Technology, Engineering"
"Framed Perspective Vol. 2 : Technical Drawing for Shadows, Volume, and Characters",Marcos Mateu-Mestre,132,Design Studio Press,2016-11-30,26.73,3.77,4.71,65,0,0,2,15,48,11393,9781624650321,English,"Technology, Engineering"
"Tensors, Differential Forms and Variational Principles","David Lovelock, Hanno Rund",400,Dover Publications Inc.,1990-03-19,18.17,1.83,3.76,34,1,3,10,9,11,195015,9780486658407,English,"Technology, Engineering"
FreeCAD 0.18 Basics Tutorial,Tutorial Books,142,Kishore,2020-05-04,20.92,2.08,3,1,0,0,1,0,0,1229924,9788194195382,English,"Technology, Engineering"
Computer-Controlled Systems : Theory and Design,"Karl J Astrom, Björn Wittenmark",576,Dover Publications Inc.,2012-02-24,28.33,2.17,3.95,22,0,1,4,12,5,377930,9780486486130,English,"Technology, Engineering"
The Little Book of Going Green : An Introduction to Climate Change and How We Can Reduce Our Carbon Footprint,Harriet Dyer,128,Octopus Publishing Group,2018-04-12,7.53,1.47,3.93,122,1,8,27,49,37,603636,9781786854919,English,"Technology, Engineering"
Modern Buffet Presentation,V Clyne,384,John Wiley & Sons Inc,2014-07-15,63.52,7.98,3.71,7,0,0,4,1,2,683435,9780470587843,English,"Technology, Engineering"
Statistical Mechanics : Volume 4 of Pauli Lectures on Physics,Wolfgang Pauli,144,Dover Publications Inc.,2003-03-28,9.32,0.68,4.12,16,1,1,2,3,9,372981,9780486414607,English,"Technology, Engineering"
The Little Book of Chefs' Tips,Richard Maggs,112,Absolute Press,2006-08-30,4.09,1.91,3,1,0,0,1,0,0,646693,9781904573388,English,"Technology, Engineering"
"Helicopter Pilot's Manual Vol 2 : Powerplants, Instruments and Hydraulics",Norman Bailey,152,The Crowood Press Ltd,2008-10-15,22.41,2.09,4.67,3,0,0,0,1,2,567905,9781861269911,English,"Technology, Engineering"
Visions of Science : Books and readers at the dawn of the Victorian age,James A. Secord,320,Oxford University Press,2014-08-08,22.42,1.58,3.65,23,0,1,9,10,3,653181,9780199675265,English,"Technology, Engineering"
"Vectors, Tensors and the Basic Equations of Fluid Mechanics",Rutherford Aris,320,Dover Publications Inc.,1990-09-17,16.73,5.77,3.76,58,1,5,20,13,19,170818,9780486661100,English,"Technology, Engineering"
Building an Army Children's Military & War History Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,5,1,0,0,0,0,1,1359611,9781541902541,English,"Technology, Engineering"
Principles of Electrodynamics,Melvin Schwartz,368,Dover Publications Inc.,2003-03-17,17.54,3.46,3.78,45,2,4,9,17,13,163270,9780486654935,English,"Technology, Engineering"
The Zynq Book : Embedded Processing with the ARM Cortex-A9 on the Xilinx Zynq-7000 All Programmable SoC,"Louise H. Crockett, Ross A. Elliot, Martin A. Enderwitz, Robert W. Stewart",460,Strathclyde Academic Media,2014-07-14,43.07,1.93,4,11,0,0,3,5,3,308556,9780992978709,English,"Technology, Engineering"
Computer Organization and Design RISC-V Edition : The Hardware Software Interface,"David A. Patterson, John L. Hennessy",736,Elsevier Science & Technology,2021-04-28,83.68,5.27,3.97,1607,34,106,329,544,594,556920,9780128203316,English,"Technology, Engineering"
The Savoy Cocktail Book,Harry Craddock,288,Dover Publications Inc.,2018-11-30,23.49,5.51,4.25,368,3,10,57,119,179,274016,9780486828411,English,"Technology, Engineering"
A Scrum Book,"Jeff Sutherland, James Coplie",574,The Pragmatic Programmers,2019-10-31,50.81,12.19,4.5,54,1,2,2,13,36,327090,9781680506716,English,"Technology, Engineering"
Kageki Shojo!! Vol. 1,Kumiko Saiki,180,"Seven Seas Entertainment, LLC",2021-07-06,12.57,1.43,4.14,235,1,6,36,107,85,35933,9781648275852,English,"Technology, Engineering"
Influence Empire: The Story of Tecent and China's Tech Ambition : Shortlisted for the FT Business Book of 2022,Lulu Chen,256,Hodder & Stoughton,2022-07-14,19.35,1.65,4.04,190,1,2,41,90,56,65800,9781529346862,English,"Technology, Engineering"
"Porsche 911 Red Book : Specifications, Options, Production Numbers, Data Codes and More","Patrick Paternie, Peter Bodensteiner",208,Motorbooks International,2015-06-08,16.83,10.17,4.5,12,0,1,0,3,8,241184,9780760347607,English,"Technology, Engineering"
The Astronaut Selection Test Book : Do You Have What it Takes for Space?,"Tim Peake, The European Space Agency",256,Cornerstone,2020-03-01,17.41,14.59,4.15,119,0,4,18,53,44,242328,9781529124149,English,"Technology, Engineering"
The Skin Care Answer Book,Mark Lees,256,"Cengage Learning, Inc",2010-01-29,29.98,15.52,4.51,41,2,0,4,4,31,266853,9781435482258,English,"Technology, Engineering"
Complete Book of Foaling,Karen E.N. Hayes,272,"Howell Book House Inc.,U.S.",1993-02-15,41.50,2.00,4.16,32,1,1,5,10,15,51795,9780876059517,English,"Technology, Engineering"
Star Wars: The Concept Art of Ralph McQuarrie Mini Book,Insight Editions,304,Insight Editions,2019-10-08,11.00,1.50,4.55,20,0,1,1,4,14,137631,9781683838074,English,"Technology, Engineering"
The World's Greatest Paper Airplane and Toy Book,Keith Laux,120,McGraw-Hill Education - Europe,1988-01-01,17.87,0.63,3.91,33,0,3,11,5,14,166471,9780830628469,English,"Technology, Engineering"
Kanban,David J. Anderson,280,Blue Hole Press,2010-04-07,38.03,16.17,3.99,3138,54,148,677,1158,1101,47963,9780984521401,English,"Technology, Engineering"
"Austin Healey 100/6 and 3000 Workshop Manual : Covers 100/6, 3000 Marks I and II Plus Mark II and III Sports Convertible Series BJ7 and BJ8 - Detailed Upkeep and Repair, Tools, General Information",Brooklands Books,400,Brooklands Books Ltd,1994-02-10,52.97,13.03,5,1,0,0,0,0,1,501543,9780948207471,English,"Technology, Engineering"
How Do Race Cars Work? Car Book for Kids Children's Transportation Books,Baby Professor,64,Baby Professor,2017-12-01,14.03,6.17,4.67,3,0,0,0,1,2,334621,9781541915169,English,"Technology, Engineering"
The Hundred-Page Machine Learning Book,Andriy Burkov,160,Andriy Burkov,2019-01-11,59.72,20.58,4.28,963,10,22,122,341,468,142522,9781999579517,English,"Technology, Engineering"
The Secret Lives of Colour : RADIO 4's BOOK OF THE WEEK,Kassia St Clair,320,John Murray Press,2016-11-19,23.51,0.99,4.13,10984,168,343,1863,4174,4436,12563,9781473630819,English,"Technology, Engineering"
