title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Get Started in French Absolute Beginner Course : (Book and audio support),Catrine Carpenter,240,John Murray Press,2014-03-25,20.94,1.06,4.1,10,1,0,0,5,4,45415,9781444174595,English,"Dictionaries, Languages"
Dark Archives : A Librarian's Investigation into the Science and History of Books Bound in Human Skin,Megan Rosenbloom,288,St Martin's Press,2021-10-19,13.13,5.37,4.06,3761,30,141,662,1662,1266,198339,9781250800169,English,"Dictionaries, Languages"
Destination Grammar C1 & C2 : Student's Book with Key,"Malcolm Mann, Steve Taylore-Knowles",312,Macmillan Education,2008-01-31,43.88,11.70,4.62,32,0,0,4,4,24,66794,9780230035409,English,"Dictionaries, Languages"
Dark Archives : A Librarian's Investigation into the Science and History of Books Bound in Human Skin,Megan Rosenbloom,288,"Farrar, Straus & Giroux Inc",2020-10-20,19.88,4.62,4.06,3766,30,142,662,1662,1270,197911,9780374134709,English,"Dictionaries, Languages"
Eyewitness Travel Guides: French Phrase Book & CD,Dk,144,DK,2003-04-21,9.94,1.06,3.75,16,1,0,5,6,4,50481,9780789495051,English,"Dictionaries, Languages"
Children's Writer's Word Book,Alijandra Mogilner,352,F&W Publications Inc,2006-07-26,20.06,0.44,4.2,153,2,4,27,49,71,262223,9781582974132,English,"Dictionaries, Languages"
Key Words: 11c Books are exciting,"Ladybird, William Murray",56,Penguin Random House Children's UK,2009-07-02,5.33,1.62,3.83,6,0,0,3,1,2,167366,9781409301394,English,"Dictionaries, Languages"
Easy Spanish Phrase Book NEW EDITION,Garcia Loaeza,80,Dover Publications Inc.,2013-04-29,4.73,0.27,3.73,360,15,38,86,111,110,57304,9780486499055,English,"Dictionaries, Languages"
Easy and Engaging ESL Activities and Mini-books for Every Classroom,Kama Eilnhorn,64,Scholastic US,2001-06-01,12.68,0.32,3.44,36,2,4,13,10,7,88296,9780439153911,English,"Dictionaries, Languages"
"Book Business : Publishing Past, Present, and Future",Jason Epstein,226,WW Norton & Co,2002-03-27,17.52,0.58,3.48,411,6,40,171,138,56,622232,9780393322347,English,"Dictionaries, Languages"
The Only Grammar Book You'll Ever Need : A One-Stop Source for Every Writing Assignment,"Susan Thurman, Larry Shea",192,Adams Media Corporation,2003-05-01,10.55,0.95,4.04,1044,26,54,191,359,414,37534,9781580628556,English,"Dictionaries, Languages"
Do Present : How To Give A Talk And Be Heard,Mark Shayler,128,The Do Book Co,2020-07-07,10.01,2.49,4.04,28,0,2,6,9,11,442124,9781907974762,English,"Dictionaries, Languages"
"Read Harder (A Reading Log): Track Books, Chart Progress","Book Riot, Piet Aukeman",160,ABRAMS,2018-09-04,12.03,5.47,4.63,27,0,0,2,6,19,46414,9781419732553,English,"Dictionaries, Languages"
Oxford Latin Course: Part I: Student's Book,"Maurice Balme, James Morwood",160,Oxford University Press,1996-05-30,30.09,9.91,3.78,138,5,11,39,37,46,24120,9780199122264,Latin,"Dictionaries, Languages"
Reading Like a Writer : A Guide for People Who Loves Books and for Those Who Want to Write Them,Francine Prose,272,HarperCollins Publishers Inc,2011-09-13,16.28,0.52,3.77,10726,215,793,2857,4189,2672,66858,9780060777050,English,"Dictionaries, Languages"
"Aristotle: Nicomachean Ethics, Books II-IV : Translated with an introduction and commentary",C. C. W. Taylor,284,Oxford University Press,2006-10-05,52.64,8.26,4,5,0,0,1,3,1,1238685,9780198250678,English,"Dictionaries, Languages"
Nuevo Espanol 2000 Medio Student Book + CD,"Jesús Sánchez Lobato, Nieves Garcia Fernández",263,Sociedad General Espanola de Libreria,2008-02-01,41.96,1.54,4,1,0,0,0,1,0,489428,9788497783040,Spanish,"Dictionaries, Languages"
Children's Books in Children's Hands : A Brief Introduction to Their Literature,"Charles Temple, Miriam Martinez, Junko Yokota",416,Pearson Education (US),2018-08-26,86.24,5.26,4.15,104,1,4,15,42,42,1406912,9780134798684,English,"Dictionaries, Languages"
Biblical Hebrew Vocabulary in Context : Building Competency with Words Occurring 50 Times or More,"Miles V. Van Pelt, Gary D. Pratico",144,Zondervan,2019-08-22,15.24,4.66,4.75,4,0,0,0,1,3,571856,9780310098478,English,"Dictionaries, Languages"
JUST READING & WRITING BRE INTSTUDENT BOOK,"Jeremy Harmer, Carol Lethaby, Ana Acevedo",250,Cengage Learning EMEA,2003-05-31,17.34,7.66,4.12,8,1,0,0,3,4,482562,9780462007113,English,"Dictionaries, Languages"
Book Architecture : How to Plot and Outline Without Using a Formula,Stuart Horwitz,156,Book Architecture,2015-05-05,19.98,15.82,4.17,198,3,5,34,69,87,614051,9780986420405,English,"Dictionaries, Languages"
Get Started in Hungarian Absolute Beginner Course : (Book and audio support),Zsuzsa Pontifex,208,John Murray Press,2014-11-28,20.97,16.03,4.57,7,0,0,1,1,5,200383,9781444183177,English,"Dictionaries, Languages"
Get Started in Japanese Absolute Beginner Course : (Book and audio support),Helen Gilhooly,240,John Murray Press,2014-12-12,18.25,13.25,3.43,7,1,0,1,5,0,50746,9781444174748,English,"Dictionaries, Languages"
"Aleph Isn't Tough: An Introduction to Hebrew for Adults, Book 1",Behrman House,112,UAHC Press,2000-03-01,20.25,4.74,4.4,105,1,1,12,32,59,351226,9780807407264,Hebrew,"Dictionaries, Languages"
The Trade in Rare Books and Manuscripts between Britain and America c. 1890-1929,"Danielle Magnusson, Laura Cleaver",75,Cambridge University Press,2022-09-08,13.98,0.60,3,1,0,0,1,0,0,1344202,9781009069052,English,"Dictionaries, Languages"
Books of the Beast : New Edition,Timothy D'Arch Smith,128,Mandrake of Oxford,2022-04-03,16.78,7.92,4.08,13,0,0,2,8,3,1486908,9781869928179,English,"Dictionaries, Languages"
Eyewitness Travel Guides: Portuguese Phrase Book & CD,Dk,128,DK,2003-07-21,9.72,3.23,3.14,7,0,3,1,2,1,508623,9780789495082,English,"Dictionaries, Languages"
The Uncollected Essays of Elizabeth Hardwick,"Elizabeth Hardwick, Alex Andriesse",304,"The New York Review of Books, Inc",2022-05-24,16.45,3.55,4.2,49,0,0,7,25,17,295965,9781681376233,English,"Dictionaries, Languages"
The Choreography of Presenting : The 7 Essential Abilities of Effective Presenters,"Kendall V. Zoller, Claudette Landry",168,SAGE Publications Inc,2010-04-08,27.51,7.99,4.05,44,0,2,8,20,14,521765,9781412976923,English,"Dictionaries, Languages"
Selected Fables : A Dual-Language Book,Jean de La Fontaine,224,Dover Publications Inc.,2003-03-28,12.36,0.14,3.76,387,10,23,110,149,95,59275,9780486295749,English,"Dictionaries, Languages"
Complete Brazilian Portuguese Beginner to Intermediate Course : (Book and audio support),"E Pereira de Almeida Rowbotham, Ethel Pereira De Almeida Rowbotham, Sue Tyson-Ward",336,John Murray Press,2016-11-15,31.06,6.94,3.37,35,5,1,12,10,7,128094,9781444198447,English,"Dictionaries, Languages"
How To Write A Book : Writing A Novel That Sells,Dan Brown,104,NMD Books,2016-03-17,24.22,0.28,2.8,5,1,2,0,1,1,463356,9781936828449,English,"Dictionaries, Languages"
"HSK 2 Storybook Vol 1 : Stories in Simplified Chinese and Pinyin, 300 Word Vocabulary Level","B Y Leong, Y L Hoe",156,Independently Published,2019-08-01,15.59,0.15,4.23,13,1,0,3,0,9,507379,9781086549850,English,"Dictionaries, Languages"
B1 Preliminary 1 for the Revised 2020 Exam Student's Book with Answers with Audio with Resource Bank : Authentic Practice Tests,Cambridge University Press,160,Cambridge University Press,2019-08-15,39.71,1.83,3,1,0,0,1,0,0,286055,9781108676410,English,"Dictionaries, Languages"
The Little Black Book of Business Writing,"Mark Tredinnick, Geoff Whyte",224,NewSouth Publishing,2010-06-01,22.75,11.25,4,18,0,0,5,8,5,365759,9781742230061,English,"Dictionaries, Languages"
Level 3:Notting Hill Book & MP3 Pack : Industrial Ecology,Richard Curtis,9998,Pearson Education Limited,2015-07-18,12.41,3.09,3.54,92,6,13,23,25,25,326502,9781447925712,English,"Dictionaries, Languages"
A Dictionary of Symbols,"Juan Eduardo Cirlot, Philip Pullman",528,"The New York Review of Books, Inc",2020-09-22,35.25,0.75,4.14,752,17,31,128,228,348,226485,9781681371979,English,"Dictionaries, Languages"
"The McGraw-Hill Desk Reference for Editors, Writers, and Proofreaders(Book + CD-Rom)","K. D. Sullivan, Merilee Eggleston",304,McGraw-Hill Education - Europe,2006-07-13,18.60,1.40,3.94,67,1,3,15,28,20,265672,9780071470001,English,"Dictionaries, Languages"
Complete Nepali Beginner to Intermediate Course : (Book and audio support),"Michael Hutt, Abhi Subedi",368,John Murray Press,2014-03-25,37.66,7.84,3.35,23,4,1,6,7,5,43819,9781444101973,English,"Dictionaries, Languages"
"Project X Origins: Grey Book Band, Oxford Level 13: Great Escapes: Revenge of the X-bots!",Anthony McGowan,48,Oxford University Press,2014-01-09,7.37,3.13,4.17,6,1,0,0,1,4,35897,9780198303060,English,"Dictionaries, Languages"
A Purple Summer : Notes on the Lyrics of Spring Awakening,Steven Sater,100,Hal Leonard Corporation,2012-02-01,10.60,2.35,4.07,207,0,8,51,67,81,278000,9781557838247,English,"Dictionaries, Languages"
English in Mind Level 2 Student's Book,"Herbert Puchta, Jeff Stranks",128,Cambridge University Press,2004-02-09,37.54,0.96,4.33,18,1,1,1,3,12,305940,9780521750554,English,"Dictionaries, Languages"
Wordless Books : So Much to Say!,"Gilda Martinez-Alba, Judith Cruzado-Guerrero",138,"Teachers of English to Speakers of Other Languages, Incorporated (TESOL)",2016-03-30,29.92,8.58,3,2,0,0,2,0,0,2748124,9781942223337,English,"Dictionaries, Languages"
Cambridge English First for Schools 3 Student's Book with Answers with Audio,Cambridge University Press,192,Cambridge University Press,2018-05-24,40.95,4.94,3,3,1,0,1,0,1,269255,9781108380850,English,"Dictionaries, Languages"
Children's Speech and Literacy Difficulties Book 1 - A Psycholinguistic Framework,J Stackhouse,398,John Wiley and Sons Ltd,2005-11-29,51.09,39.61,3.67,3,0,1,0,1,1,269553,9781861560308,English,"Dictionaries, Languages"
Chinese Flash Cards Kit Volume 3: Volume 3 : HSK Upper Intermediate Level (Online Audio Included),"Philip Yungkin Lee, Jun Yang",32,Tuttle Publishing,2014-03-04,26.39,3.11,4.56,9,0,0,1,2,6,146406,9780804842037,English,"Dictionaries, Languages"
Scrabble Secrets,Mark Nyman,128,HarperCollins Publishers,2016-09-08,7.51,1.29,4,10,0,1,2,3,4,233820,9780007589159,English,"Dictionaries, Languages"
50 Steps to Improving Your Academic Writing Study Book,Chris Sowton,237,Garnet Publishing,2012-01-01,36.54,18.46,4.12,17,0,0,3,9,5,247408,9781859646557,English,"Dictionaries, Languages"
IELTS Foundation Second Edition Student's Book,"Andrew Preshous, Rachael Roberts, Joanne Gakonga, Joanna Preshous",176,Macmillan Education,2012-02-15,40.03,2.47,4.83,6,0,0,0,1,5,7820,9780230422100,English,"Dictionaries, Languages"
